	person_id	arrest_id	charge_degree	offense_category	arrest_date_event
3582	69058	8850197	misdemeanor	property	2014-11-27
3583	175405	8060389	misdemeanor	property	2015-08-14
3584	92636	8399158	misdemeanor	property	2015-04-27
3585	91690	8440742	misdemeanor	property	2015-04-15
3586	91690	7614533	misdemeanor	property	2015-12-29
3587	175405	8705837	misdemeanor	violent	2015-01-21
3588	92636	7769219	misdemeanor	property	2015-11-11
3589	92636	7969506	misdemeanor	property	2015-09-10
3590	67939	8243244	misdemeanor	property	2015-06-18
3591	92826	8618758	misdemeanor	violent	2015-02-14
3592	27785	6443918	misdemeanor	violent	2016-11-13
3593	92826	6723938	misdemeanor	property	2016-08-21
3594	122092	6464808	felony	property	2016-11-05
3595	700259	7347268	felony	violent	2016-03-16
3596	210420	6496625	misdemeanor	other	2016-10-26
3597	69058	7511394	misdemeanor	property	2016-02-02
3598	13592	7357500	misdemeanor	property	2016-03-13
3599	67939	7367366	misdemeanor	property	2016-03-10
3600	67939	6802628	misdemeanor	property	2016-07-28
3601	184900	6816608	felony	property	2016-07-23
3602	113657	6607334	felony	property	2016-09-22
3603	780656	6969145	felony	property	2016-06-09
3604	91883	6972511	misdemeanor	property	2016-06-08
3605	98350	6623309	misdemeanor	drug	2016-09-19
3606	69058	7417171	misdemeanor	other	2016-02-25
3607	98350	7001601	misdemeanor	violent	2016-05-31
3608	220893	6404454	felony	property	2016-11-19
3609	92636	7041224	misdemeanor	property	2016-05-18
3610	67939	7453915	misdemeanor	property	2016-02-18
3611	98350	6751005	misdemeanor	other	2016-08-12
3612	92826	7241896	misdemeanor	violent	2016-04-13
3613	91481	5369551	misdemeanor	other	2017-08-11
3614	92636	5128118	misdemeanor	property	2017-09-24
3615	98350	5404630	misdemeanor	other	2017-08-05
3616	238381	5480070	felony	other	2017-07-20
3617	92636	5812071	misdemeanor	property	2017-05-04
3618	91690	5911828	misdemeanor	violent	2017-04-10
3619	539354	4818638	misdemeanor	property	2017-11-15
3620	239629	5585793	felony	violent	2017-06-27
3621	246429	4981359	misdemeanor	property	2017-10-20
3622	217338	5591945	felony	other	2017-06-26
3623	26258	6230459	misdemeanor	property	2017-01-17
3624	91481	5340908	misdemeanor	property	2017-08-17
3625	230874	5175186	misdemeanor	violent	2017-09-15
3626	196266	5686022	misdemeanor	violent	2017-06-03
3627	91690	6204625	misdemeanor	property	2017-01-24
3628	91481	6210458	misdemeanor	property	2017-01-23
3629	91690	5996761	misdemeanor	property	2017-03-19
3630	98350	4251991	misdemeanor	violent	2018-03-02
3631	13592	2737378	felony	property	2018-11-06
3632	13592	2737379	felony	property	2018-11-06
3633	91481	4319416	misdemeanor	property	2018-02-17
3634	91883	1178058	misdemeanor	property	2019-08-07
3635	91883	556446	misdemeanor	property	2019-12-07
3636	243705	2030506	misdemeanor	property	2019-03-20
3637	91883	856722	misdemeanor	property	2019-10-08
3638	126282	804028	misdemeanor	property	2019-10-18
3639	27586	1025422	misdemeanor	property	2019-09-06
3640	220893	1528443	felony	violent	2019-05-31
3641	65387	2369334	felony	violent	2019-01-19
3642	91883	575170	misdemeanor	other	2019-12-04
3643	32779	798074	felony	violent	2019-10-20
3644	101770	3326186	misdemeanor	property	2020-06-26
3645	98350	439928	felony	violent	2020-01-04
3646	69058	340255	misdemeanor	violent	2020-01-24
3647	65387	268571	felony	violent	2020-02-07
3648	265085	8724008	misdemeanor	violent	2020-11-23
3649	91883	223597	misdemeanor	violent	2020-02-18
3650	98350	263109	misdemeanor	other	2020-02-09
3651	306222	11441983	felony	property	2012-06-24
3652	84027	11185338	misdemeanor	drug	2012-09-20
3653	434345	11462875	misdemeanor	property	2012-06-17
3654	555286	11304287	misdemeanor	property	2012-08-12
3655	172713	11514055	misdemeanor	drug	2012-05-31
3656	145687	11356626	misdemeanor	other	2012-07-25
3657	434345	11595615	misdemeanor	violent	2012-05-04
3658	265085	11022578	misdemeanor	drug	2012-11-20
3659	112145	11074891	misdemeanor	property	2012-10-31
3660	316053	11404185	misdemeanor	violent	2012-07-08
3661	67939	11140088	misdemeanor	property	2012-10-07
3662	570963	11424142	misdemeanor	violent	2012-06-30
3663	571225	11430441	misdemeanor	drug	2012-06-28
3664	67939	10142531	misdemeanor	property	2013-09-25
3665	575555	10298295	misdemeanor	drug	2013-08-05
3666	92826	10004549	misdemeanor	property	2013-11-15
3667	92254	10224653	misdemeanor	property	2013-08-28
3668	586087	10241437	misdemeanor	drug	2013-08-22
3669	265085	10254672	misdemeanor	drug	2013-08-17
3670	29538	10881294	misdemeanor	drug	2013-01-11
3671	103801	10881298	misdemeanor	violent	2013-01-11
3672	106675	10248015	misdemeanor	drug	2013-08-20
3673	198393	9850524	misdemeanor	violent	2013-12-29
3674	598785	9863224	misdemeanor	property	2013-12-24
3675	306222	10407809	felony	property	2013-06-27
3676	586087	10450758	misdemeanor	drug	2013-06-12
3677	103801	10453888	misdemeanor	drug	2013-06-11
3678	145687	8863700	misdemeanor	property	2014-11-22
3679	311707	8874413	misdemeanor	property	2014-11-20
3680	207810	8874555	misdemeanor	drug	2014-11-20
3681	145687	8905089	misdemeanor	property	2014-11-10
3682	67939	9092645	misdemeanor	property	2014-09-06
3683	571225	9092739	misdemeanor	property	2014-09-06
3684	91690	9791126	misdemeanor	property	2014-01-17
3685	101916	9142926	misdemeanor	property	2014-08-20
3686	162419	9451580	misdemeanor	drug	2014-05-17
3687	145687	9475842	misdemeanor	property	2014-05-08
3688	316053	9486506	misdemeanor	violent	2014-05-05
3689	162419	9586774	misdemeanor	drug	2014-04-01
3690	67939	9351520	misdemeanor	property	2014-06-12
3691	256881	8195522	misdemeanor	violent	2015-07-06
3692	212874	7637292	misdemeanor	property	2015-12-19
3693	84027	7637306	misdemeanor	property	2015-12-19
3694	542158	8401798	misdemeanor	property	2015-04-25
3695	91481	8130726	misdemeanor	property	2015-07-23
3696	207810	8144762	misdemeanor	violent	2015-07-19
3697	542158	8157349	misdemeanor	property	2015-07-15
3698	670782	8166534	felony	violent	2015-07-13
3699	34896	7982332	misdemeanor	property	2015-09-08
3700	202960	7879850	misdemeanor	drug	2015-10-09
3701	540780	6455123	misdemeanor	violent	2016-11-09
3702	702095	6455738	misdemeanor	property	2016-11-09
3703	703333	6730488	misdemeanor	violent	2016-08-18
3704	206779	6353564	misdemeanor	property	2016-12-10
3705	33253	6484280	felony	property	2016-10-31
3706	706551	6377487	misdemeanor	property	2016-11-29
3707	575555	6920297	misdemeanor	violent	2016-06-24
3708	709462	6798949	misdemeanor	property	2016-07-29
3709	66046	6805539	misdemeanor	drug	2016-07-27
3710	93743	7392722	misdemeanor	property	2016-03-03
3711	91690	6542560	misdemeanor	property	2016-10-13
3712	712738	6814001	misdemeanor	property	2016-07-25
3713	541012	6981666	misdemeanor	violent	2016-06-06
3714	212874	7425165	misdemeanor	property	2016-02-23
3715	131507	6995889	misdemeanor	property	2016-06-01
3716	220893	6386090	misdemeanor	violent	2016-11-27
3717	25523	7012823	misdemeanor	drug	2016-05-26
3718	162419	7017218	misdemeanor	property	2016-05-25
3719	720250	6325787	misdemeanor	property	2016-12-18
3720	262806	7055271	misdemeanor	drug	2016-05-15
3721	721126	7453819	misdemeanor	property	2016-02-18
3722	206779	6680947	felony	property	2016-09-01
3723	228565	7208240	misdemeanor	violent	2016-04-21
3724	724047	7216276	misdemeanor	property	2016-04-19
3725	106675	6861244	misdemeanor	drug	2016-07-10
3726	725268	6889724	misdemeanor	drug	2016-07-05
3727	65387	7256023	misdemeanor	violent	2016-04-09
3728	65387	5269646	misdemeanor	violent	2017-08-31
3729	731121	6046758	misdemeanor	other	2017-03-04
3730	91690	6037971	misdemeanor	property	2017-03-07
3731	306222	5252269	misdemeanor	property	2017-09-04
3732	28614	6045036	misdemeanor	drug	2017-03-05
3733	545503	5233850	misdemeanor	drug	2017-09-07
3734	220893	5138063	misdemeanor	violent	2017-09-22
3735	235227	6072435	misdemeanor	property	2017-02-26
3736	243409	5142809	misdemeanor	property	2017-09-21
3737	736961	6086937	misdemeanor	violent	2017-02-22
3738	540719	6240675	misdemeanor	property	2017-01-13
3739	202960	5894579	misdemeanor	property	2017-04-13
3740	92826	4759494	misdemeanor	property	2017-11-26
3741	742445	5816465	misdemeanor	property	2017-05-03
3742	738991	5168153	misdemeanor	violent	2017-09-17
3743	742996	4599087	misdemeanor	property	2017-12-24
3744	146236	4665527	misdemeanor	violent	2017-12-11
3745	747185	5182981	misdemeanor	property	2017-09-14
3746	570963	6165914	misdemeanor	property	2017-02-03
3747	77082	5603474	misdemeanor	violent	2017-06-22
3748	754085	5633837	felony	property	2017-06-16
3749	755398	5664009	misdemeanor	violent	2017-06-09
3750	207810	5664215	misdemeanor	violent	2017-06-09
3751	196266	5686023	misdemeanor	property	2017-06-03
3752	67939	5695293	misdemeanor	property	2017-06-01
3753	235227	5726487	misdemeanor	property	2017-05-27
3754	98350	5894808	misdemeanor	drug	2017-04-13
3755	220893	6023672	misdemeanor	violent	2017-03-10
3756	220893	6023673	misdemeanor	violent	2017-03-10
3757	598785	3477152	misdemeanor	property	2018-07-07
3758	598785	2689113	misdemeanor	property	2018-11-16
3759	202960	4497116	misdemeanor	property	2018-01-17
3760	134133	4513745	misdemeanor	other	2018-01-14
3761	767053	2667595	misdemeanor	property	2018-11-20
3762	92826	4514795	misdemeanor	property	2018-01-13
3763	207810	4514956	misdemeanor	violent	2018-01-13
3764	207810	3739546	misdemeanor	violent	2018-05-20
3765	220893	4528362	misdemeanor	property	2018-01-11
3766	184560	2775004	misdemeanor	property	2018-10-31
3767	27785	4280859	misdemeanor	property	2018-02-26
3768	92826	3186875	misdemeanor	other	2018-08-12
3769	207810	3243682	misdemeanor	other	2018-08-01
3770	228162	4285956	misdemeanor	violent	2018-02-24
3771	92826	3899449	misdemeanor	other	2018-04-20
3772	545503	3499759	misdemeanor	violent	2018-07-04
3773	785937	3083255	misdemeanor	violent	2018-09-04
3774	539268	3226862	misdemeanor	drug	2018-08-04
3775	265085	3232676	misdemeanor	property	2018-08-03
3776	207810	3232234	misdemeanor	property	2018-08-03
3777	91883	3262662	misdemeanor	other	2018-07-28
3778	131507	3866208	misdemeanor	property	2018-04-26
3779	98350	3989749	misdemeanor	other	2018-04-06
3780	260781	4001852	misdemeanor	property	2018-04-04
3781	213172	2570576	misdemeanor	property	2018-12-10
3782	184560	2790886	misdemeanor	property	2018-10-29
3783	276664	3016429	misdemeanor	violent	2018-09-15
3784	306374	4456365	misdemeanor	violent	2018-01-24
3785	260781	1247761	misdemeanor	other	2019-07-24
3786	306374	1310553	misdemeanor	property	2019-07-12
3787	207810	1521450	misdemeanor	violent	2019-06-02
3788	742629	1908693	misdemeanor	violent	2019-04-11
3789	77082	2100281	misdemeanor	property	2019-03-09
3790	207810	2415965	misdemeanor	other	2019-01-10
3791	77082	1891070	misdemeanor	other	2019-04-14
3792	742629	1058639	misdemeanor	property	2019-08-30
3793	27249	1228588	misdemeanor	property	2019-07-28
3794	92636	1409478	misdemeanor	property	2019-06-24
3795	555837	1466650	misdemeanor	property	2019-06-12
3796	539268	1534559	misdemeanor	property	2019-05-30
3797	555286	1564049	misdemeanor	property	2019-05-26
3798	260781	2296603	misdemeanor	property	2019-02-03
3799	103801	11450174	misdemeanor	drug	2012-06-21
3800	92254	11464318	misdemeanor	violent	2012-06-16
3801	98350	11206394	felony	other	2012-09-14
3802	555837	11305595	misdemeanor	violent	2012-08-11
3803	93743	11346673	misdemeanor	other	2012-07-28
3804	106675	11349816	misdemeanor	drug	2012-07-27
3805	91724	11349722	misdemeanor	other	2012-07-27
3806	84027	11352828	misdemeanor	other	2012-07-26
3807	103801	11546070	felony	property	2012-05-22
3808	332271	11573628	misdemeanor	drug	2012-05-12
3809	93743	11337251	misdemeanor	other	2012-08-01
3810	66046	11118403	felony	violent	2012-10-15
3811	93743	11424214	misdemeanor	other	2012-06-30
3812	33253	10560920	felony	property	2013-05-05
3813	84027	10723579	misdemeanor	drug	2013-03-09
3814	145687	10740887	felony	property	2013-03-03
3815	65964	10011576	misdemeanor	drug	2013-11-13
3816	586087	10234818	felony	violent	2013-08-24
3817	98350	10311123	misdemeanor	other	2013-07-31
3818	98350	10343640	misdemeanor	drug	2013-07-19
3819	235227	10799642	misdemeanor	drug	2013-02-11
3820	239629	10888153	misdemeanor	drug	2013-01-09
3821	66046	10070530	felony	property	2013-10-23
3822	231083	10070522	misdemeanor	drug	2013-10-23
3823	598785	10070048	misdemeanor	other	2013-10-23
3824	704623	10374347	felony	violent	2013-07-09
3825	33253	9863287	felony	property	2013-12-24
3826	93743	10385400	misdemeanor	drug	2013-07-04
3827	235227	10423855	misdemeanor	drug	2013-06-21
3828	92826	9655744	misdemeanor	other	2014-03-08
3829	106675	9664170	felony	drug	2014-03-06
3830	316053	9667599	felony	violent	2014-03-05
3831	184900	8898229	misdemeanor	drug	2014-11-12
3832	101770	9121859	misdemeanor	property	2014-08-27
3833	84027	9139201	misdemeanor	drug	2014-08-21
3834	92826	9829024	misdemeanor	property	2014-01-06
3835	162419	9440643	felony	drug	2014-05-21
3836	637495	9036262	felony	violent	2014-09-23
3837	92826	9488255	misdemeanor	property	2014-05-04
3838	162419	9223160	felony	drug	2014-07-24
3839	92826	9501669	misdemeanor	property	2014-04-29
3840	239629	8787305	misdemeanor	drug	2014-12-20
3841	173473	9592452	misdemeanor	property	2014-03-29
3842	3664742	9599248	felony	drug	2014-03-27
3843	311707	8822956	misdemeanor	drug	2014-12-09
3844	13592	8849187	felony	property	2014-11-28
3845	92826	7900899	misdemeanor	property	2015-10-02
3846	94941	7915552	misdemeanor	property	2015-09-28
3847	98350	8408310	felony	violent	2015-04-23
3848	316053	8437202	felony	violent	2015-04-16
3849	667567	8399320	misdemeanor	property	2015-04-27
3850	306222	8293373	misdemeanor	drug	2015-06-03
3851	213172	7626618	misdemeanor	violent	2015-12-23
3852	670471	7664674	misdemeanor	other	2015-12-11
3853	670782	7678240	misdemeanor	property	2015-12-09
3854	92254	8692170	misdemeanor	property	2015-01-26
3855	542158	8104307	misdemeanor	property	2015-07-31
3856	92826	8713862	misdemeanor	other	2015-01-17
3857	323098	8189876	felony	property	2015-07-08
3858	84027	8205226	felony	drug	2015-07-01
3859	92826	8583905	misdemeanor	other	2015-02-27
3860	316053	7947411	misdemeanor	drug	2015-09-17
3861	231083	8762137	misdemeanor	violent	2015-01-01
3862	27558	7965288	misdemeanor	property	2015-09-11
3863	65387	7987931	felony	property	2015-09-05
3864	243409	7994926	misdemeanor	property	2015-09-03
3865	91690	8230123	misdemeanor	property	2015-06-23
3866	202960	7824354	misdemeanor	violent	2015-10-25
3867	316053	8236047	misdemeanor	drug	2015-06-21
3868	316053	8452096	felony	violent	2015-04-11
3869	667567	6835425	misdemeanor	property	2016-07-18
3870	416390	6349926	misdemeanor	other	2016-12-12
3871	65964	6725060	misdemeanor	drug	2016-08-20
3872	228688	6479185	misdemeanor	property	2016-11-01
3873	98350	6788370	misdemeanor	other	2016-08-02
3874	212874	6920047	misdemeanor	drug	2016-06-24
3875	92826	6292883	misdemeanor	property	2016-12-30
3876	27785	6511575	misdemeanor	property	2016-10-21
3877	709771	6515921	misdemeanor	drug	2016-10-20
3878	234366	6947298	misdemeanor	property	2016-06-15
3879	66046	6947576	misdemeanor	property	2016-06-15
3880	243705	6532455	felony	property	2016-10-17
3881	712318	6570894	felony	drug	2016-10-04
3882	72764	6624982	felony	property	2016-09-18
3883	3667430	6638873	felony	violent	2016-09-14
3884	716080	6651028	misdemeanor	violent	2016-09-10
3885	717027	6303916	felony	other	2016-12-26
3886	228688	6386145	misdemeanor	other	2016-11-27
3887	106675	6671035	misdemeanor	drug	2016-09-05
3888	92254	6417469	misdemeanor	property	2016-11-16
3889	98350	7047374	misdemeanor	other	2016-05-17
3890	242203	6329547	felony	drug	2016-12-16
3891	251820	6442129	felony	violent	2016-11-14
3892	212874	7184393	misdemeanor	violent	2016-04-29
3893	542158	6837789	misdemeanor	drug	2016-07-16
3894	65387	7194627	felony	violent	2016-04-26
3895	65387	7200737	misdemeanor	other	2016-04-23
3896	670782	7255049	misdemeanor	property	2016-04-10
3897	33253	7277173	felony	property	2016-04-04
3898	173473	7552078	misdemeanor	property	2016-01-16
3899	198393	5083273	felony	violent	2017-10-02
3900	146410	5935381	misdemeanor	property	2017-04-03
3901	234366	5049055	misdemeanor	violent	2017-10-09
3902	100614	5111848	misdemeanor	property	2017-09-27
3903	540719	6268753	misdemeanor	other	2017-01-07
3904	98350	5733959	misdemeanor	drug	2017-05-25
3905	196266	5370074	misdemeanor	other	2017-08-11
3906	65964	5376894	felony	violent	2017-08-10
3907	260781	5768372	misdemeanor	other	2017-05-16
3908	34896	6275350	misdemeanor	drug	2017-01-05
3909	91481	5776005	misdemeanor	violent	2017-05-14
3910	540719	6287712	misdemeanor	other	2017-01-02
3911	67939	5475688	misdemeanor	drug	2017-07-21
3912	670782	4573028	felony	violent	2017-12-31
3913	741080	5811982	misdemeanor	drug	2017-05-04
3914	311707	6106630	misdemeanor	other	2017-02-16
3915	67939	6234087	felony	violent	2017-01-16
3916	3668762	5918533	felony	violent	2017-04-07
3917	239629	5577949	misdemeanor	drug	2017-06-29
3918	92826	5504431	misdemeanor	other	2017-07-15
3919	306222	4934361	misdemeanor	property	2017-10-29
3920	749038	5834411	felony	violent	2017-04-28
3921	670782	4976249	misdemeanor	violent	2017-10-21
3922	750540	6170652	misdemeanor	violent	2017-02-02
3923	65387	6179507	misdemeanor	other	2017-01-31
3924	106675	5603691	misdemeanor	drug	2017-06-22
3925	712318	6183928	felony	drug	2017-01-30
3926	266457	5222987	felony	drug	2017-09-10
3927	69593	5229233	felony	property	2017-09-08
3928	540315	5238488	misdemeanor	drug	2017-09-06
3929	756222	5942633	felony	property	2017-03-31
3930	92826	5959563	misdemeanor	property	2017-03-29
3931	540780	5695116	misdemeanor	violent	2017-06-01
3932	265085	5972032	misdemeanor	other	2017-03-26
3933	92826	6220497	misdemeanor	other	2017-01-19
3934	213172	6009424	felony	violent	2017-03-15
3935	670782	2872315	felony	violent	2018-10-12
3936	586087	4497239	misdemeanor	other	2018-01-17
3937	260781	3065619	misdemeanor	property	2018-09-06
3938	230959	3128626	misdemeanor	violent	2018-08-25
3939	94941	4434854	felony	property	2018-01-28
3940	122092	648768	misdemeanor	drug	2019-11-20
3941	265085	585642	misdemeanor	drug	2019-12-03
3942	767053	671882	felony	violent	2019-11-15
3943	243705	711591	felony	violent	2019-11-07
3944	220893	1528444	felony	violent	2019-05-31
3945	92826	884133	misdemeanor	other	2019-10-02
3946	92826	978959	misdemeanor	other	2019-09-14
3947	91883	4035913	misdemeanor	property	2020-07-23
3948	243705	3938266	misdemeanor	other	2020-07-17
3949	265085	228337	misdemeanor	drug	2020-02-17
3950	91883	4067151	misdemeanor	property	2020-08-05
3951	184900	38229	misdemeanor	property	2020-04-16
3952	93743	20443	misdemeanor	drug	2020-04-28
3953	265085	5327001	misdemeanor	other	2020-09-10
3954	92826	10551772	misdemeanor	other	2020-12-24
3955	555837	1716358	misdemeanor	property	2020-05-18
3956	98350	237530	misdemeanor	violent	2020-02-14
3957	539268	3347947	misdemeanor	property	2020-07-03
3958	213172	4908678	felony	violent	2020-08-30
3959	184560	7866408	misdemeanor	violent	2020-10-31
3960	32779	4905613	misdemeanor	violent	2020-08-27
3961	750540	4020920	misdemeanor	violent	2020-07-20
3962	1335744	8776749	misdemeanor	drug	2014-12-24
3963	13665	506151	felony	violent	2019-12-18
3964	319551	8677814	misdemeanor	property	2020-11-19
3965	66936	9517416	misdemeanor	drug	2014-04-23
3966	342986	8067184	felony	violent	2015-08-12
3967	69058	7720314	misdemeanor	violent	2015-11-25
3968	1352734	3461223	misdemeanor	other	2018-07-11
3969	1352734	3461222	misdemeanor	other	2018-07-11
3970	721126	5141923	misdemeanor	property	2017-09-21
